group_id,Player,careers,Pos,Tm,G,PER,GS,MP,TS,OWS,DWS,WS,BPM,FG,P2,P3
67,Alvin Robertson,12,SG,TOR,848.0,16.2,734.0,26675.0,0.5,1.8,2.8,4.6,3.6,0.5,0.5,0.3
68,Alvin Scott,4,SF,PHO,304.0,9.8,70.0,4852.0,0.5,0.5,1.6,2.2,-1.2,0.5,0.5,0.2
69,Alvin Sims,1,SG,PHO,4.0,10.9,0.0,25.0,0.5,-0.1,0.0,-0.1,-4.6,0.4,0.3,1.0
70,Alvin Williams,11,PG,LAC,514.0,10.1,347.0,13681.0,0.4,1.1,1.0,2.1,-4.4,0.3,0.4,0.3
71,Amal McCaskill,2,C,PHI,76.0,6.7,4.0,745.0,0.4,-0.2,0.4,0.2,-6.1,0.4,0.4,0.0
72,Amar'e Stoudemire,13,PF,DAL,759.0,21.3,654.0,24589.0,0.6,4.6,2.1,6.7,-0.3,0.5,0.5,0.2
73,Amir Johnson,10,PF,BOS,621.0,16.9,437.0,14948.0,0.6,2.7,1.7,4.4,2.5,0.6,0.6,0.3
74,Anderson Varejao,13,C,CLE,644.0,15.5,208.0,15269.0,0.5,1.7,1.9,3.6,0.9,0.5,0.5,0.0
75,Andrae Patterson,1,PF,MIN,35.0,14.5,0.0,284.0,0.5,0.2,0.5,0.7,-0.5,0.4,0.5,0.0
76,Andray Blatche,9,PF,BRK,564.0,15.4,191.0,12462.0,0.5,0.6,1.5,2.1,-1.2,0.5,0.5,0.2
77,Andre Barrett,7,PG,LAC,118.0,11.0,2.0,1555.0,0.5,-0.1,0.1,0.1,-5.2,0.4,0.4,0.2
78,Andre Brown,1,PF,SEA,38.0,11.1,0.0,271.0,0.6,-0.2,0.2,0.0,-8.5,0.6,0.6,0.0
79,Andre Drummond,5,C,DET,385.0,21.5,335.0,11439.0,0.5,3.1,4.2,7.2,0.8,0.6,0.6,0.2
80,Andre Emmett,1,SF,NJN,6.0,13.3,0.0,45.0,0.6,0.1,0.0,0.1,-2.9,0.6,0.7,0.0
81,Andre Iguodala,13,SF,GSW,976.0,15.7,759.0,33834.0,0.6,3.6,3.3,6.9,3.0,0.5,0.5,0.3
82,Andre Miller,25,PG,SAS,1562.0,16.0,1024.0,45930.0,0.5,3.0,1.4,4.5,-0.1,0.5,0.5,0.2
83,Andre Owens,2,PG,IND,54.0,7.6,9.0,602.0,0.5,-0.1,0.2,0.1,-5.9,0.4,0.4,0.3
84,Andre Roberson,4,SF,OKC,256.0,9.5,230.0,5614.0,0.5,0.9,1.7,2.6,0.4,0.5,0.6,0.2
85,Andre Spencer,2,SF,GSW,37.0,13.2,2.0,829.0,0.5,0.4,0.3,0.6,-1.7,0.5,0.5,0.0
86,Andre Turner,7,PG,WSB,177.0,5.7,4.0,2625.0,0.4,-0.1,0.3,0.2,-8.5,0.3,0.4,0.1
87,Andrea Bargnani,10,C,BRK,550.0,14.2,377.0,15806.0,0.5,1.0,0.9,1.9,-2.8,0.4,0.5,0.3
88,Andrei Kirilenko,12,PF,BRK,790.0,18.4,546.0,23880.0,0.6,3.4,2.9,6.3,4.7,0.5,0.5,0.3
89,Andres Guibert,1,PF,MIN,17.0,8.3,0.0,167.0,0.4,-0.2,0.2,-0.1,-5.6,0.3,0.4,0.0
90,Andres Nocioni,10,SF,PHI,590.0,11.6,221.0,14004.0,0.5,0.8,1.6,2.5,-3.1,0.4,0.4,0.4
91,Andrew Bogut,10,C,DAL,527.0,14.9,507.0,15618.0,0.5,1.3,2.3,3.6,1.5,0.5,0.5,0.2
92,Andrew Bynum,3,C,LAL,207.0,19.5,178.0,5882.0,0.6,3.8,2.9,6.7,0.9,0.6,0.6,0.1
93,Andrew DeClercq,2,C,BOS,103.0,12.6,50.0,1726.0,0.5,0.8,1.1,1.9,-0.6,0.5,0.5,0.0
94,Andrew Gaze,2,SG,SAS,26.0,9.5,0.0,128.0,0.5,0.0,0.0,0.0,-2.9,0.4,0.4,0.4
95,Andrew Goudelock,2,PG,HOU,48.0,10.4,0.0,469.0,0.5,-0.0,0.1,0.0,-5.1,0.4,0.6,0.2
96,Andrew Harrison,1,PG,MEM,72.0,8.7,18.0,1474.0,0.5,0.0,1.5,1.6,-2.5,0.3,0.4,0.3
97,Andrew Lang,9,C,MIL,580.0,11.5,349.0,14348.0,0.5,0.6,2.1,2.7,-1.8,0.5,0.5,0.2
98,Andrew Nicholson,6,PF,BRK,248.0,8.7,8.0,3173.0,0.5,-0.1,0.5,0.3,-6.1,0.4,0.5,0.3
99,Andrew Toney,7,SG,PHI,393.0,14.0,246.0,10840.0,0.5,2.3,1.3,3.5,-3.0,0.5,0.5,0.3
100,Andrew Wiggins,3,SF,MIN,245.0,15.6,245.0,8862.0,0.5,2.9,0.5,3.5,-2.4,0.4,0.5,0.3
101,Andris Biedrins,2,C,GSW,92.0,17.0,59.0,2247.0,0.6,2.0,1.4,3.3,1.4,0.6,0.6,0.0
102,Andy Rautins,1,SG,NYK,5.0,-1.2,0.0,24.0,0.5,-0.2,0.0,-0.2,-16.0,0.4,0.7,0.2
103,Andy Toolson,2,SF,UTA,60.0,6.4,15.0,523.0,0.5,0.0,0.2,0.3,-5.4,0.4,0.5,0.3
104,Anfernee Hardaway,16,SF,MIA,780.0,14.6,571.0,25806.0,0.5,2.3,1.7,4.0,0.6,0.4,0.4,0.3
105,Ansu Sesay,2,SF,GSW,73.0,13.9,2.0,711.0,0.5,0.4,0.2,0.5,-2.3,0.4,0.5,0.3
106,Antawn Jamison,18,PF,LAC,1149.0,17.3,928.0,40044.0,0.5,3.8,1.4,5.2,-0.6,0.4,0.5,0.3
107,Anthony Avent,1,PF,MIL,82.0,10.2,78.0,2285.0,0.5,-1.5,1.8,0.3,-4.6,0.4,0.4,0.0
108,Anthony Bennett,4,PF,BRK,151.0,10.9,4.0,1905.0,0.5,-0.2,0.4,0.1,-6.1,0.4,0.4,0.3
109,Anthony Bonner,3,PF,NYK,207.0,10.9,76.0,5177.0,0.5,0.1,1.9,1.9,-0.9,0.5,0.5,0.2
110,Anthony Bowie,8,SG,NYK,461.0,11.5,87.0,8349.0,0.5,0.6,0.9,1.5,-2.0,0.5,0.5,0.3
111,Anthony Brown,4,SF,ORL,51.0,9.1,11.0,917.0,0.4,-0.2,0.1,-0.1,-3.6,0.4,0.4,0.3
112,Anthony Carter,15,PG,TOR,656.0,9.0,181.0,12647.0,0.4,-0.3,1.0,0.7,-4.1,0.4,0.4,0.2
113,Anthony Cook,4,PF,POR,117.0,10.3,25.0,1585.0,0.5,-0.0,0.2,0.2,-5.6,0.5,0.5,0.0
114,Anthony Davis,5,C,NOP,335.0,26.3,330.0,11531.0,0.6,6.2,3.5,9.7,4.0,0.5,0.5,0.2
115,Anthony Frederick,2,SF,CHH,112.0,12.4,26.0,1165.0,0.5,-0.0,0.4,0.4,-3.0,0.5,0.5,0.3
116,Anthony Goldwire,16,PG,LAC,385.0,9.1,104.0,6846.0,0.5,0.5,0.1,0.6,-5.5,0.4,0.4,0.4
117,Anthony Grundy,1,SG,ATL,12.0,16.6,0.0,108.0,0.6,0.1,0.1,0.2,-1.7,0.5,0.6,0.3
118,Anthony Johnson,21,PG,ORL,1038.0,10.4,324.0,19532.0,0.5,0.4,0.8,1.3,-3.0,0.4,0.4,0.3
119,Anthony Jones,7,SG,DAL,262.0,10.6,8.0,2758.0,0.4,-0.1,0.4,0.2,-3.1,0.4,0.4,0.2
120,Anthony Mason,7,C,MIL,533.0,14.2,397.0,19085.0,0.6,4.5,3.0,7.5,1.8,0.5,0.5,0.2
121,Anthony Miller,3,PF,HOU,102.0,11.9,1.0,899.0,0.5,0.3,0.3,0.6,-3.4,0.5,0.5,0.1
122,Anthony Morrow,13,SG,CHI,654.0,12.6,150.0,13377.0,0.6,1.6,0.3,1.9,-2.7,0.4,0.5,0.4
123,Anthony Parker,8,SF,CLE,492.0,12.0,423.0,13749.0,0.5,1.7,1.3,3.1,-0.1,0.4,0.5,0.4
124,Anthony Peeler,15,SG,WAS,865.0,13.1,328.0,21657.0,0.5,1.3,0.9,2.2,-0.8,0.4,0.5,0.4
125,Anthony Randolph,7,PF,DEN,269.0,15.0,43.0,3968.0,0.5,0.1,0.7,0.8,-2.9,0.4,0.4,0.1
126,Anthony Roberson,5,PG,CHI,94.0,10.9,1.0,867.0,0.5,0.1,0.1,0.1,-5.6,0.4,0.5,0.3
127,Anthony Taylor,1,PG,MIA,21.0,11.1,7.0,368.0,0.4,-0.1,0.3,0.2,-3.8,0.4,0.4,0.0
128,Anthony Tolliver,12,PF,SAC,640.0,10.7,118.0,13245.0,0.5,1.2,0.8,2.0,-1.1,0.4,0.5,0.3
129,Anthony Tucker,1,SF,WSB,62.0,9.2,13.0,982.0,0.5,-0.2,0.9,0.6,-2.9,0.5,0.5,0.0
130,Antoine Carr,15,PF,HOU,960.0,14.1,164.0,19942.0,0.5,1.5,1.3,2.9,-0.9,0.5,0.5,0.1
131,Antoine Rigaudeau,1,SG,DAL,11.0,-2.4,0.0,91.0,0.2,-0.4,0.1,-0.4,-11.3,0.2,0.2,0.2
132,Antoine Walker,14,PF,MIN,970.0,15.4,784.0,34486.0,0.5,0.3,2.5,2.8,0.3,0.4,0.5,0.3
133,Antoine Wright,8,SG,SAC,353.0,5.9,106.0,6946.0,0.4,-0.1,0.5,0.5,-4.7,0.4,0.4,0.3
134,Antonio Burks,2,PG,MEM,81.0,9.0,1.0,789.0,0.5,-0.5,0.5,0.0,-5.4,0.4,0.4,0.2
135,Antonio Daniels,15,PG,PHI,946.0,13.7,229.0,20692.0,0.5,2.5,0.8,3.2,-2.1,0.4,0.5,0.3
136,Antonio Davis,8,PF,NYK,562.0,13.3,282.0,15746.0,0.5,2.3,2.4,4.8,-0.8,0.5,0.5,0.1
137,Antonio Harvey,3,PF,VAN,132.0,9.6,29.0,1803.0,0.4,-0.6,0.7,0.1,-5.0,0.4,0.4,0.3
138,Antonio Lang,2,PF,CLE,105.0,9.8,1.0,1210.0,0.5,-0.2,1.0,0.8,-2.7,0.5,0.5,0.0
139,Antonio McDyess,10,PF,SAS,749.0,16.4,512.0,20740.0,0.5,2.0,2.8,4.8,0.1,0.5,0.5,0.0
140,Antonis Fotsis,1,PF,MEM,28.0,11.3,1.0,320.0,0.5,-0.1,0.2,0.1,-4.9,0.4,0.4,0.3
141,Archie Goodwin,6,SG,BRK,180.0,14.9,15.0,2610.0,0.6,0.1,0.3,0.3,-2.8,0.5,0.5,0.3
142,Armen Gilliam,12,PF,UTA,830.0,16.6,498.0,24298.0,0.5,2.5,2.0,4.5,-1.0,0.5,0.5,0.0
143,Armon Johnson,3,PG,NJN,55.0,11.6,0.0,520.0,0.5,-0.1,0.1,-0.0,-5.7,0.5,0.5,0.4
144,Armond Hill,2,PG,SDC,59.0,5.0,32.0,1203.0,0.5,-0.6,0.1,-0.6,-6.6,0.4,0.4,0.0
145,Aron Baynes,3,C,DET,167.0,14.2,18.0,2496.0,0.6,1.6,1.2,2.7,-1.8,0.5,0.5,0.1
146,Arron Afflalo,12,SG,SAC,787.0,11.5,606.0,22649.0,0.6,2.1,0.9,3.0,-1.3,0.4,0.5,0.4
147,Art Long,3,SF,TOR,52.0,5.8,0.0,422.0,0.4,-0.4,0.2,-0.2,-9.1,0.4,0.4,0.7
148,Artis Gilmore*,5,C,SAS,380.0,20.0,375.0,12778.0,0.7,6.5,3.0,9.5,3.0,0.6,0.6,0.2
149,Arvydas Macijauskas,1,SG,NOK,19.0,8.3,0.0,135.0,0.5,-0.1,0.1,0.0,-5.3,0.3,0.4,0.2
150,Arvydas Sabonis*,7,C,POR,470.0,21.0,314.0,11375.0,0.6,3.4,3.3,6.7,3.6,0.5,0.5,0.3
151,Ashraf Amaya,2,PF,WSB,85.0,10.3,34.0,1248.0,0.5,0.2,0.7,1.0,-6.0,0.4,0.4,0.5
152,Askia Jones,1,SG,MIN,11.0,8.3,0.0,139.0,0.4,-0.1,0.0,-0.1,-5.9,0.3,0.4,0.2
153,Audie Norris,1,C,POR,78.0,10.6,13.0,1117.0,0.6,0.6,1.4,1.9,-1.9,0.5,0.6,0.0
154,Austin Croshere,14,PF,SAS,673.0,13.2,88.0,11580.0,0.5,0.9,1.0,2.0,-1.6,0.4,0.4,0.3
155,Austin Daye,12,SF,ATL,404.0,10.5,34.0,5300.0,0.5,0.1,0.4,0.5,-3.2,0.4,0.4,0.3
156,Austin Rivers,7,SG,LAC,423.0,10.1,76.0,9401.0,0.5,0.3,0.7,1.0,-3.1,0.4,0.4,0.3
157,Avery Bradley,7,SG,BOS,413.0,10.6,340.0,11619.0,0.5,0.3,1.7,2.1,-2.6,0.4,0.5,0.3
158,Avery Johnson,21,PG,GSW,1242.0,13.7,679.0,30009.0,0.5,1.8,1.2,3.0,-3.3,0.5,0.5,0.1
159,Awvee Storey,3,SG,MIL,60.0,9.2,1.0,407.0,0.4,0.0,0.0,0.1,-5.8,0.4,0.4,0.3
160,Axel Toupane,3,SF,NOP,27.0,7.3,0.0,393.0,0.6,0.1,0.0,0.2,-3.0,0.5,0.7,0.3
161,B.J. Armstrong,15,PG,CHI,845.0,13.4,342.0,18979.0,0.5,2.2,1.0,3.2,-2.8,0.5,0.5,0.4
162,B.J. Tyler,1,PG,PHI,55.0,8.5,8.0,809.0,0.5,-1.2,0.5,-0.7,-7.2,0.4,0.4,0.3
163,Baron Davis,17,PG,NYK,939.0,17.7,768.0,31822.0,0.5,2.2,2.0,4.1,2.4,0.4,0.5,0.3
164,Bart Kofoed,4,SG,BOS,106.0,7.6,0.0,681.0,0.4,-0.2,0.1,0.0,-6.1,0.4,0.4,0.1
165,Ben Bentil,1,PF,DAL,3.0,-17.6,0.0,10.0,0.0,-0.1,0.0,-0.1,-26.9,0.0,0.0,0.0
166,Ben Coleman,5,PF,MIL,230.0,12.4,55.0,4330.0,0.6,0.4,0.9,1.2,-2.7,0.5,0.5,0.0
167,Ben Gordon,11,SG,ORL,744.0,13.7,269.0,20366.0,0.5,1.7,1.3,3.0,-2.1,0.4,0.4,0.4
168,Ben Handlogten,1,C,UTA,21.0,10.3,5.0,297.0,0.5,0.1,0.2,0.3,-3.1,0.5,0.5,0.0
169,Ben Hansbrough,1,PG,IND,28.0,7.2,0.0,200.0,0.5,-0.1,0.3,0.2,-4.4,0.3,0.4,0.3
170,Ben McDonald,3,PF,GSW,165.0,7.6,75.0,3589.0,0.5,0.4,0.3,0.7,-2.9,0.5,0.5,0.1
171,Ben McLemore,4,SG,SAC,293.0,9.1,216.0,7476.0,0.5,0.3,0.7,1.0,-3.0,0.4,0.5,0.4
172,Ben Poquette,8,PF,CHI,484.0,11.5,123.0,9247.0,0.5,1.1,1.2,2.3,-0.8,0.5,0.5,0.1
173,Ben Uzoh,3,PG,TOR,76.0,12.0,16.0,1165.0,0.4,-0.1,0.3,0.3,-1.4,0.4,0.4,0.1
174,Ben Wallace,12,C,DET,854.0,15.0,796.0,27887.0,0.5,1.6,5.1,6.7,3.7,0.5,0.5,0.1
175,Beno Udrih,19,PG,DET,982.0,13.5,298.0,20992.0,0.5,1.1,0.7,1.8,-2.8,0.5,0.5,0.4
176,Benoit Benjamin,8,C,MIL,583.0,15.0,467.0,16716.0,0.5,0.4,2.6,3.0,-1.0,0.5,0.5,0.0
177,Bernard James,2,C,DAL,76.0,11.6,11.0,603.0,0.5,0.2,0.4,0.6,-2.4,0.5,0.5,0.0
178,Bernard King*,9,SF,NJN,607.0,19.4,543.0,19919.0,0.6,4.0,1.9,5.9,1.3,0.5,0.5,0.1
179,Bernard Robinson,4,SG,CHA,149.0,8.9,19.0,2150.0,0.5,-0.2,0.6,0.5,-3.4,0.4,0.4,0.1
180,Bernard Thompson,5,PF,HOU,204.0,9.0,29.0,2935.0,0.5,0.3,0.4,0.7,-3.3,0.4,0.4,0.0
181,Bill Cartwright,1,C,NYK,77.0,18.5,77.0,2487.0,0.6,5.6,4.2,9.8,2.5,0.6,0.6,0.0
182,Bill Curley,7,PF,GSW,138.0,6.1,12.0,1470.0,0.5,0.0,0.1,0.2,-5.2,0.4,0.5,0.2
183,Bill Edwards,1,PF,PHI,3.0,-0.4,0.0,44.0,0.1,-0.3,0.1,-0.3,-10.4,0.1,0.2,0.0
184,Bill Garnett,4,PF,IND,300.0,12.1,62.0,5260.0,0.6,1.3,1.4,2.7,-0.1,0.5,0.5,0.0
185,Bill Hanzlik,9,PF,DEN,674.0,10.8,109.0,14275.0,0.5,1.0,1.5,2.5,-1.4,0.4,0.4,0.2
186,Bill Jones,1,PF,NJN,37.0,13.9,0.0,307.0,0.5,0.3,0.3,0.6,-1.3,0.5,0.5,0.0
187,Bill Laimbeer,15,C,DET,1067.0,15.9,895.0,33325.0,0.6,3.7,3.3,7.0,1.5,0.5,0.5,0.3
188,Bill Martin,2,SF,PHO,76.0,8.6,0.0,792.0,0.4,-0.2,0.4,0.2,-7.0,0.4,0.4,0.0
189,Bill Walton*,2,C,LAC,122.0,17.8,83.0,3123.0,0.6,0.6,2.2,2.8,2.8,0.5,0.5,0.0
190,Bill Wennington,11,C,CHI,665.0,11.0,80.0,9216.0,0.5,0.5,1.1,1.5,-3.2,0.5,0.5,0.3
191,Bill Willoughby,5,SF,NJN,260.0,9.4,44.0,4703.0,0.5,0.6,0.8,1.4,-2.6,0.5,0.5,0.3
192,Billy Donovan,1,PG,NYK,44.0,8.7,0.0,364.0,0.4,-0.4,0.3,-0.1,-7.4,0.4,0.4,0.0
193,Billy Knight,6,SF,SAS,372.0,14.0,114.0,7550.0,0.5,1.7,0.7,2.4,-2.7,0.5,0.5,0.4
194,Billy McKinney,3,PG,SDC,229.0,13.1,65.0,4365.0,0.5,2.1,0.0,2.2,-3.6,0.5,0.5,0.0
195,Billy Owens,14,PF,DET,724.0,13.3,537.0,20906.0,0.5,0.8,1.5,2.4,-0.3,0.5,0.5,0.2
196,Billy Ray,3,SG,WSB,109.0,12.0,6.0,1810.0,0.5,0.4,0.5,0.8,-4.4,0.4,0.4,0.4
197,Billy Thomas,4,SF,CLE,60.0,4.0,0.0,563.0,0.4,-0.1,0.2,0.1,-7.1,0.3,0.2,0.3
198,Billy Thompson,4,SF,MIA,290.0,13.0,149.0,6658.0,0.5,0.8,1.7,2.4,-0.3,0.5,0.5,0.1
199,Bimbo Coles,17,PG,BOS,946.0,11.1,419.0,23455.0,0.5,1.0,0.9,1.9,-3.0,0.4,0.4,0.2
200,Bismack Biyombo,1,C,TOR,82.0,14.9,22.0,1808.0,0.6,2.8,3.1,5.9,-0.1,0.5,0.5,0.0
201,Bison Dele,5,C,DET,293.0,16.1,192.0,7700.0,0.6,1.5,2.1,3.7,-0.3,0.5,0.5,0.1
202,Blair Rasmussen,4,C,ATL,254.0,11.0,191.0,6571.0,0.5,1.0,1.4,2.5,-3.5,0.5,0.5,0.2
203,Blake Ahearn,3,PG,UTA,19.0,4.9,0.0,226.0,0.5,-0.1,0.0,-0.0,-7.7,0.3,0.2,0.3
204,Blake Griffin,7,PF,LAC,471.0,22.7,471.0,16567.0,0.6,6.0,2.9,8.9,4.1,0.5,0.5,0.3
205,Blue Edwards,12,SF,MIA,771.0,12.3,459.0,19521.0,0.5,0.8,1.3,2.1,-1.0,0.5,0.5,0.3
206,Bo Kimble,3,SG,NYK,105.0,8.8,22.0,1336.0,0.5,-0.4,0.4,0.0,-5.1,0.4,0.4,0.3
207,Bo Outlaw,12,PF,MEM,873.0,13.9,388.0,21472.0,0.6,1.8,2.5,4.3,3.0,0.6,0.6,0.1
208,Bob Gross,2,SF,SDC,86.0,11.2,27.0,1750.0,0.5,0.8,0.9,1.6,0.6,0.5,0.5,0.4
209,Bob Hansen,11,SG,CHI,643.0,8.7,327.0,11913.0,0.5,0.3,1.1,1.5,-2.5,0.5,0.5,0.2
210,Bob Lanier*,3,C,MIL,185.0,16.5,179.0,4971.0,0.6,2.5,2.7,5.2,2.0,0.5,0.5,0.0
211,Bob McAdoo*,4,C,LAL,224.0,16.6,1.0,4475.0,0.5,1.3,1.3,2.6,-2.9,0.5,0.5,0.0
212,Bob McCann,3,PF,WSB,167.0,9.1,7.0,2318.0,0.5,-0.1,0.7,0.7,-3.4,0.5,0.5,0.2
213,Bob Sura,12,PG,HOU,737.0,14.2,223.0,17260.0,0.5,1.2,1.5,2.7,0.2,0.4,0.4,0.3
214,Bob Thornton,5,PF,PHI,232.0,6.4,8.0,2424.0,0.5,-0.1,0.3,0.2,-5.2,0.5,0.5,0.1
215,Bob Wilkerson,2,SF,CLE,142.0,10.9,49.0,3507.0,0.5,-1.1,1.2,0.2,-2.2,0.4,0.4,0.1
216,Bobby Brown,7,PG,HOU,251.0,9.5,4.0,3023.0,0.5,-0.3,0.0,-0.3,-6.8,0.4,0.4,0.3
217,Bobby Cattage,2,PF,NJN,78.0,10.2,1.0,522.0,0.5,0.0,0.2,0.2,-8.6,0.4,0.4,0.1
218,Bobby Hurley,7,PG,VAN,330.0,8.6,65.0,5045.0,0.4,-0.5,0.2,-0.2,-7.8,0.4,0.4,0.2
219,Bobby Jackson,14,PG,SAC,827.0,15.1,148.0,18179.0,0.5,1.2,1.3,2.5,-0.2,0.4,0.4,0.3
220,Bobby Jones,11,SF,SAS,509.0,12.2,132.0,10232.0,0.5,1.5,1.3,2.8,-0.2,0.5,0.5,0.1
221,Bobby Phills,9,SG,CHH,467.0,13.6,379.0,13426.0,0.5,1.3,1.8,3.0,-1.1,0.4,0.5,0.3
222,Bobby Portis,2,PF,CHI,126.0,14.4,17.0,2102.0,0.5,0.7,1.2,2.0,-3.2,0.5,0.5,0.3
223,Bobby Simmons,9,SF,LAC,464.0,11.7,228.0,11497.0,0.5,1.4,0.8,2.2,-1.2,0.4,0.4,0.3
224,Bojan Bogdanovic,5,SF,WAS,319.0,12.7,175.0,8135.0,0.6,1.3,0.5,1.8,-2.7,0.4,0.5,0.4
225,Boniface N'Dong,1,C,LAC,23.0,11.0,1.0,152.0,0.4,0.0,0.2,0.2,-4.3,0.4,0.4,0.0
226,Bonzi Wells,14,SG,NOH,736.0,15.7,309.0,18567.0,0.5,0.5,1.9,2.4,-0.5,0.5,0.5,0.3
227,Boris Diaw,18,PF,UTA,1202.0,12.5,658.0,32946.0,0.5,1.4,1.8,3.2,0.3,0.5,0.5,0.3
228,Bostjan Nachbar,10,PF,NJN,424.0,9.0,44.0,7471.0,0.5,0.4,0.7,1.0,-3.6,0.4,0.4,0.3
229,Bracey Wright,2,SG,MIN,26.0,13.0,0.0,325.0,0.5,0.2,0.2,0.2,-4.0,0.4,0.4,0.3
230,Brad Branson,1,PF,IND,62.0,16.0,2.0,680.0,0.5,0.5,0.5,1.0,-3.0,0.4,0.4,0.0
231,Brad Daugherty,6,C,CLE,418.0,19.3,416.0,15496.0,0.6,5.3,3.5,8.8,2.6,0.5,0.5,0.1
232,Brad Davis,11,PG,DAL,827.0,13.9,396.0,19716.0,0.6,3.4,1.0,4.3,-1.5,0.5,0.5,0.3
233,Brad Holland,2,SG,WSB,27.0,7.5,6.0,379.0,0.4,-0.3,0.3,-0.0,-4.6,0.4,0.4,0.0
234,Brad Lohaus,17,PF,SAS,868.0,11.1,190.0,14133.0,0.5,0.3,0.9,1.2,-2.1,0.4,0.4,0.3
235,Brad Miller,18,C,MIN,1014.0,17.5,716.0,28900.0,0.6,3.3,1.7,5.0,1.6,0.5,0.5,0.3
236,Brad Sellers,8,PF,MIN,457.0,10.2,123.0,7854.0,0.5,0.4,0.8,1.2,-4.6,0.4,0.4,0.1
237,Brad Wright,1,PF,NYK,14.0,11.2,0.0,138.0,0.4,-0.2,0.1,0.0,-9.0,0.4,0.4,0.0
238,Bradley Beal,5,SG,WAS,324.0,15.5,290.0,10774.0,0.5,2.4,1.9,4.4,0.2,0.4,0.5,0.4
239,Brandan Wright,6,PF,MEM,295.0,19.7,58.0,5382.0,0.6,2.3,1.1,3.4,1.7,0.6,0.6,0.0
240,Brandon Armstrong,3,SG,NJN,108.0,4.4,0.0,699.0,0.4,-0.5,0.3,-0.2,-8.9,0.3,0.4,0.3
241,Brandon Bass,9,PF,LAC,620.0,15.1,240.0,13626.0,0.6,2.4,1.6,4.0,-1.7,0.5,0.5,0.1
242,Brandon Davies,4,PF,BRK,105.0,9.3,12.0,1421.0,0.5,-0.2,0.3,0.1,-4.7,0.4,0.4,0.2
243,Brandon Hunter,1,PF,BOS,36.0,12.6,12.0,406.0,0.5,0.2,0.4,0.6,-3.9,0.5,0.5,0.0
244,Brandon Ingram,1,SF,LAL,79.0,8.5,40.0,2279.0,0.5,-1.0,0.7,-0.3,-3.8,0.4,0.4,0.3
245,Brandon Jennings,12,PG,WAS,670.0,14.6,449.0,19309.0,0.5,1.4,1.4,2.8,-0.6,0.4,0.4,0.3
246,Brandon Knight,8,SG,PHO,445.0,14.2,381.0,13974.0,0.5,1.0,1.0,2.0,-1.4,0.4,0.4,0.4
247,Brandon Roy,6,SG,MIN,326.0,17.5,300.0,11561.0,0.5,4.8,1.5,6.2,1.3,0.4,0.5,0.3
248,Brandon Rush,9,SG,MIN,481.0,8.7,163.0,10564.0,0.5,0.3,0.9,1.2,-3.1,0.4,0.5,0.3
249,Brandon Williams,2,SF,ATL,15.0,-3.8,2.0,159.0,0.2,-0.3,0.0,-0.2,-12.7,0.2,0.2,0.2
250,Brendan Haywood,5,C,CHA,315.0,14.0,170.0,7073.0,0.5,1.6,1.6,3.1,-0.7,0.5,0.5,0.0
251,Brent Barry,16,SG,HOU,970.0,15.0,485.0,25243.0,0.6,3.1,1.5,4.6,2.0,0.4,0.5,0.4
252,Brent Price,9,PG,SAC,418.0,11.5,80.0,7007.0,0.5,0.9,0.5,1.3,-2.5,0.4,0.4,0.3
253,Brett Szabo,1,C,BOS,70.0,8.8,24.0,662.0,0.5,0.0,0.5,0.4,-5.4,0.4,0.4,0.0
254,Brevin Knight,15,PG,UTA,829.0,14.2,479.0,20558.0,0.5,0.8,1.6,2.4,-1.4,0.4,0.4,0.1
255,Brian Cardinal,12,SF,DAL,456.0,10.9,37.0,6477.0,0.5,0.7,0.6,1.3,-1.0,0.4,0.4,0.3
256,Brian Cook,15,PF,WAS,534.0,8.7,76.0,6725.0,0.5,0.2,0.4,0.7,-5.7,0.4,0.4,0.3
257,Brian Davis,1,SF,MIN,68.0,9.2,3.0,374.0,0.4,-0.2,0.2,0.0,-6.5,0.3,0.3,0.3
258,Brian Evans,7,SF,MIN,190.0,10.5,2.0,2135.0,0.4,0.2,0.3,0.5,-3.1,0.3,0.3,0.3
259,Brian Grant,7,C,MIA,512.0,15.0,424.0,15260.0,0.5,2.3,3.2,5.5,-0.0,0.5,0.5,0.1
260,Brian Howard,2,SF,DAL,95.0,11.4,22.0,1613.0,0.5,0.1,0.4,0.4,-3.0,0.5,0.5,0.3
261,Brian Oliver,2,SG,PHI,107.0,6.8,4.0,1079.0,0.4,-0.6,0.4,-0.2,-7.4,0.4,0.4,0.1
262,Brian Quinnett,5,SG,DAL,177.0,8.0,5.0,1856.0,0.4,-0.1,0.4,0.2,-4.6,0.4,0.4,0.3
263,Brian Roberts,7,PG,CHO,365.0,13.0,59.0,5677.0,0.5,0.9,0.4,1.2,-3.6,0.4,0.4,0.4
264,Brian Rowsom,2,PF,CHH,78.0,14.6,2.0,1076.0,0.5,0.8,0.4,1.2,-2.0,0.5,0.5,0.8
265,Brian Scalabrine,11,PF,CHI,520.0,7.5,61.0,6772.0,0.5,-0.1,0.8,0.7,-2.6,0.4,0.4,0.3
266,Brian Shaw,17,PG,LAL,1064.0,11.4,421.0,24614.0,0.5,0.1,1.3,1.5,-1.8,0.4,0.4,0.3
267,Brian Skinner,4,PF,LAC,190.0,10.4,44.0,2874.0,0.5,-0.1,0.9,0.8,-3.5,0.5,0.5,0.2
