Unnamed: 0,Year,Player,Pos,Tm,G,GS,MP,PER,TS%,OWS,DWS,WS,BPM,FG%,3P%,2P%
23775,2016,Ersan Ilyasova,PF,ORL,22,4,447,14.7,0.515,0.6,0.5,1.1,-2.1,0.418,0.409,0.422
23776,2016,Joe Ingles,SF,UTA,81,2,1241,10.3,0.572,0.7,1.6,2.3,0.1,0.426,0.386,0.531
23777,2016,Damien Inglis,SF,MIL,20,1,156,6.7,0.444,-0.2,0.2,-0.1,-6.4,0.351,0.231,0.417
23778,2016,Kyrie Irving,PG,CLE,53,53,1667,19.9,0.54,3.2,1.7,5.0,1.6,0.448,0.321,0.502
23779,2016,Jarrett Jack,PG,BRK,32,32,1027,14.5,0.505,0.5,0.4,0.9,-1.4,0.391,0.304,0.426
23780,2016,Reggie Jackson,PG,DET,79,79,2424,19.6,0.535,4.9,1.9,6.9,2.3,0.434,0.353,0.464
23781,2016,LeBron James,SF,CLE,76,76,2709,27.5,0.588,9.6,4.0,13.6,9.1,0.52,0.309,0.573
23783,2016,Cory Jefferson,PF,PHO,8,0,50,12.7,0.446,0.0,0.0,0.1,-13.8,0.409,0.0,0.429
23784,2016,Richard Jefferson,SF,CLE,74,5,1326,9.7,0.585,1.4,1.3,2.7,-0.8,0.458,0.382,0.554
23785,2016,John Jenkins,SG,TOT,43,3,480,10.0,0.522,0.0,0.2,0.2,-5.4,0.444,0.314,0.505
23786,2016,John Jenkins,SG,DAL,21,1,193,7.2,0.466,-0.2,0.1,-0.1,-7.4,0.414,0.158,0.51
23787,2016,John Jenkins,SG,PHO,22,2,287,11.9,0.564,0.3,0.1,0.4,-4.0,0.467,0.406,0.5
23788,2016,Brandon Jennings,PG,TOT,48,7,868,13.7,0.491,0.8,0.7,1.5,-1.4,0.368,0.329,0.409
23789,2016,Brandon Jennings,PG,DET,23,1,416,13.1,0.491,0.4,0.4,0.8,-1.1,0.371,0.312,0.439
23790,2016,Brandon Jennings,PG,ORL,25,6,452,14.3,0.49,0.3,0.4,0.7,-1.6,0.366,0.346,0.386
23791,2016,Jonas Jerebko,PF,BOS,78,0,1176,10.3,0.531,0.9,1.5,2.4,-2.0,0.413,0.398,0.421
23792,2016,Amir Johnson,PF,BOS,79,76,1800,16.0,0.602,3.0,2.9,5.9,3.0,0.585,0.233,0.624
23793,2016,Chris Johnson,SF,UTA,70,2,857,8.2,0.482,-0.1,1.2,1.1,-1.4,0.371,0.273,0.474
23794,2016,James Johnson,PF,TOR,57,32,926,11.4,0.532,0.3,1.0,1.3,-0.6,0.475,0.303,0.54
23795,2016,Joe Johnson,SF,TOT,81,81,2703,12.0,0.538,1.9,0.8,2.7,-1.3,0.439,0.383,0.471
23796,2016,Joe Johnson,SF,BRK,57,57,1934,10.7,0.512,0.6,0.2,0.7,-2.2,0.406,0.371,0.427
23797,2016,Joe Johnson,SF,MIA,24,24,769,15.2,0.603,1.3,0.6,2.0,0.8,0.518,0.417,0.569
23798,2016,Orlando Johnson,SG,TOT,7,1,101,3.6,0.346,-0.2,0.1,-0.2,-10.4,0.265,0.2,0.292
23799,2016,Orlando Johnson,SG,PHO,2,0,47,10.1,0.407,0.0,0.1,0.0,-8.2,0.294,0.2,0.333
23800,2016,Orlando Johnson,SG,NOP,5,1,54,-2.1,0.28,-0.2,0.0,-0.2,-12.3,0.235,0.2,0.25
23801,2016,Stanley Johnson,SF,DET,73,6,1687,8.7,0.46,-1.3,1.9,0.6,-2.6,0.375,0.307,0.41
23802,2016,Tyler Johnson,SG,MIA,36,5,863,13.8,0.579,1.2,0.9,2.0,0.4,0.486,0.38,0.529
23803,2016,Wesley Johnson,SF,LAC,80,9,1666,11.0,0.513,0.0,2.7,2.6,0.5,0.404,0.333,0.51
23804,2016,Nikola Jokic,C,DEN,80,55,1733,21.5,0.582,4.5,2.2,6.7,4.8,0.512,0.333,0.541
23805,2016,Dahntay Jones,SF,CLE,1,0,42,10.3,0.464,0.0,0.1,0.1,-2.2,0.429,0.5,0.417
23806,2016,James Jones,SF,CLE,48,0,463,11.6,0.58,0.7,0.5,1.2,-1.0,0.408,0.394,0.447
23807,2016,Terrence Jones,PF,HOU,50,11,1044,13.5,0.519,0.8,0.7,1.5,-3.4,0.452,0.316,0.49
23808,2016,Tyus Jones,PG,MIN,37,0,573,11.2,0.45,0.0,0.3,0.3,-3.7,0.359,0.302,0.388
23809,2016,DeAndre Jordan,C,LAC,77,77,2598,20.6,0.628,6.0,5.5,11.5,3.4,0.703,0.0,0.704
23810,2016,Cory Joseph,SG,TOR,80,4,2046,12.4,0.512,1.8,1.7,3.5,-1.0,0.439,0.273,0.478
23811,2016,Chris Kaman,C,POR,16,2,112,11.1,0.496,0.0,0.1,0.1,-5.1,0.465,0.25,0.487
23812,2016,Frank Kaminsky,C,CHO,81,3,1708,12.5,0.513,1.2,2.1,3.3,-1.2,0.41,0.337,0.455
23813,2016,Enes Kanter,C,OKC,82,1,1721,24.0,0.626,6.0,2.1,8.1,-1.7,0.576,0.476,0.579
23814,2016,Sergey Karasev,SF,BRK,40,5,399,8.5,0.562,0.2,0.1,0.3,-4.2,0.405,0.297,0.514
23816,2016,Ryan Kelly,PF,LAL,36,0,470,10.3,0.44,-0.3,0.3,0.1,-6.0,0.369,0.135,0.446
23817,2016,Michael Kidd-Gilchrist,SF,CHO,7,7,205,16.9,0.603,0.4,0.2,0.6,-1.4,0.541,0.429,0.556
23818,2016,Sean Kilpatrick,SG,TOT,31,0,616,15.6,0.576,1.0,0.0,1.0,-3.0,0.456,0.342,0.538
23819,2016,Sean Kilpatrick,SG,DEN,8,0,82,8.0,0.551,0.0,0.0,0.1,-4.3,0.381,0.235,1.0
23820,2016,Sean Kilpatrick,SG,BRK,23,0,534,16.7,0.578,0.9,0.0,0.9,-2.8,0.462,0.361,0.526
23821,2016,Brandon Knight,SG,PHO,52,50,1870,14.7,0.522,0.7,0.9,1.7,-0.3,0.415,0.342,0.461
23822,2016,Kyle Korver,SG,ATL,80,80,2401,9.7,0.578,1.2,2.9,4.1,-0.2,0.435,0.398,0.502
23824,2016,Jeremy Lamb,SG,CHO,66,0,1227,15.9,0.529,1.0,1.8,2.7,-0.5,0.451,0.309,0.529
23825,2016,Carl Landry,PF,PHI,36,12,569,22.4,0.605,1.8,0.3,2.1,-0.7,0.556,0.462,0.561
23826,2016,Shane Larkin,PG,BRK,78,17,1751,13.3,0.515,0.5,1.0,1.4,-2.2,0.442,0.361,0.464
23827,2016,Joffrey Lauvergne,C,DEN,59,15,1041,15.7,0.567,1.6,0.7,2.3,-2.3,0.513,0.245,0.557
23828,2016,Zach LaVine,SG,MIN,82,33,2294,14.3,0.548,1.9,0.7,2.6,-1.4,0.452,0.389,0.482
23829,2016,Ty Lawson,PG,TOT,66,13,1411,9.7,0.476,0.2,0.7,0.9,-4.6,0.393,0.333,0.419
23830,2016,Ty Lawson,PG,HOU,53,12,1176,8.9,0.48,0.0,0.4,0.4,-5.1,0.387,0.33,0.415
23831,2016,Ty Lawson,PG,IND,13,1,235,13.7,0.46,0.2,0.3,0.5,-2.2,0.418,0.357,0.434
23832,2016,Courtney Lee,SG,TOT,79,65,2334,11.5,0.551,2.1,1.7,3.9,-0.6,0.454,0.378,0.493
23833,2016,Courtney Lee,SG,MEM,51,37,1489,11.7,0.556,1.5,0.8,2.2,-1.0,0.458,0.37,0.502
23834,2016,Courtney Lee,SG,CHO,28,28,845,11.2,0.54,0.7,1.0,1.6,0.2,0.445,0.392,0.475
23835,2016,David Lee,PF,TOT,55,5,903,19.6,0.568,1.7,1.4,3.0,1.4,0.531,0.0,0.533
23836,2016,David Lee,PF,BOS,30,4,470,15.5,0.499,0.2,0.7,0.9,-1.3,0.453,0.0,0.455
23838,2016,Alex Len,C,PHO,78,46,1821,12.4,0.482,-0.5,1.8,1.3,-3.6,0.423,0.143,0.426
23839,2016,Kawhi Leonard,SF,SAS,72,72,2380,26.0,0.616,8.3,5.5,13.7,8.3,0.506,0.443,0.528
23840,2016,Meyers Leonard,PF,POR,61,10,1333,11.3,0.561,1.2,1.0,2.2,-1.5,0.448,0.377,0.527
23841,2016,Jon Leuer,PF,PHO,67,27,1255,16.2,0.555,1.4,1.3,2.7,-1.0,0.481,0.382,0.511
23842,2016,Damian Lillard,PG,POR,75,75,2676,22.2,0.56,7.7,1.4,9.2,3.7,0.419,0.375,0.45
23843,2016,Jeremy Lin,SG,CHO,78,13,2048,13.8,0.534,1.3,2.3,3.5,-1.1,0.412,0.336,0.446
23844,2016,Shaun Livingston,PG,GSW,78,3,1520,13.8,0.581,2.9,1.7,4.6,-0.5,0.536,0.167,0.548
23845,2016,Kevon Looney,PF,GSW,5,0,21,18.6,0.643,0.1,0.0,0.1,-9.5,0.571,0.5,0.6
23846,2016,Brook Lopez,C,BRK,73,73,2457,21.7,0.562,4.5,1.7,6.2,1.3,0.511,0.143,0.515
23847,2016,Robin Lopez,C,NYK,82,82,2219,17.6,0.574,3.7,2.1,5.8,1.4,0.539,0.0,0.54
23848,2016,Kevin Love,PF,CLE,77,77,2424,19.0,0.553,4.7,3.8,8.5,2.5,0.419,0.36,0.467
23849,2016,Kyle Lowry,PG,TOR,77,77,2851,22.2,0.578,8.0,3.7,11.6,6.8,0.427,0.388,0.461
23850,2016,Trey Lyles,PF,UTA,80,33,1382,11.6,0.517,0.6,1.7,2.3,-2.8,0.438,0.383,0.461
23851,2016,Shelvin Mack,PG,TOT,52,27,1058,13.6,0.507,0.2,1.2,1.3,-1.2,0.439,0.312,0.493
23852,2016,Shelvin Mack,PG,ATL,24,0,179,15.4,0.464,-0.1,0.3,0.2,-3.1,0.421,0.148,0.529
23853,2016,Shelvin Mack,PG,UTA,28,27,879,13.2,0.52,0.2,0.9,1.2,-0.8,0.444,0.357,0.482
23855,2016,Devyn Marble,SG,ORL,28,0,249,5.2,0.368,-0.4,0.3,-0.1,-5.5,0.296,0.25,0.333
23857,2016,Kendall Marshall,PG,PHI,30,6,400,6.7,0.449,-0.7,0.1,-0.5,-8.8,0.364,0.327,0.391
23858,2016,Jarell Martin,PF,MEM,27,0,380,14.0,0.534,0.5,0.2,0.8,-3.2,0.466,0.0,0.474
23859,2016,Kevin Martin,SG,TOT,55,13,1095,11.5,0.52,0.7,0.5,1.2,-4.5,0.372,0.36,0.378
23860,2016,Kevin Martin,SG,MIN,39,12,834,11.9,0.523,0.7,0.1,0.8,-5.2,0.377,0.369,0.381
23861,2016,Kevin Martin,SG,SAS,16,1,261,10.1,0.504,0.0,0.4,0.4,-2.4,0.353,0.333,0.365
23862,2016,Wesley Matthews,SF,DAL,78,78,2644,10.9,0.532,1.9,1.8,3.7,0.5,0.388,0.36,0.432
23863,2016,O.J. Mayo,SG,MIL,41,24,1090,7.7,0.474,-0.7,0.6,-0.1,-3.5,0.371,0.321,0.421
23864,2016,Luc Mbah,PF,LAC,75,61,1274,7.3,0.498,0.2,1.3,1.6,-1.6,0.454,0.325,0.485
23865,2016,James Michael,PF,GSW,41,1,262,15.9,0.554,0.5,0.3,0.8,-1.1,0.536,0.5,0.537
23866,2016,Ray McCallum,PG,TOT,41,6,475,9.1,0.449,-0.2,0.5,0.3,-3.8,0.377,0.357,0.385
23867,2016,Ray McCallum,PG,SAS,31,3,256,10.3,0.476,0.1,0.4,0.5,-2.0,0.403,0.313,0.431
23868,2016,Ray McCallum,PG,MEM,10,3,219,7.7,0.425,-0.3,0.1,-0.2,-5.7,0.354,0.385,0.34
23869,2016,C.J. McCollum,SG,POR,80,80,2780,17.7,0.544,4.4,1.7,6.0,0.4,0.448,0.417,0.463
23870,2016,T.J. McConnell,PG,PHI,81,17,1606,14.5,0.511,0.6,1.4,1.9,-2.1,0.47,0.348,0.499
23871,2016,Chris McCullough,PF,BRK,24,4,362,12.2,0.47,-0.1,0.4,0.3,-1.0,0.404,0.382,0.413
23872,2016,K.J. McDaniels,SF,HOU,37,1,235,10.6,0.522,0.1,0.1,0.2,-5.0,0.403,0.28,0.468
23873,2016,Doug McDermott,SF,CHI,81,4,1861,10.9,0.561,2.1,0.7,2.8,-3.1,0.452,0.425,0.47
23874,2016,Mitch McGary,PF,OKC,20,0,72,7.4,0.474,-0.1,0.1,0.0,-7.7,0.478,0.0,0.579
23875,2016,JaVale McGee,C,DAL,34,2,370,19.9,0.574,0.6,0.5,1.1,-3.5,0.575,0.0,0.579
23876,2016,Ben McLemore,SG,SAC,68,53,1443,8.6,0.531,-0.4,0.7,0.3,-3.2,0.429,0.362,0.474
23877,2016,Jordan McRae,PG,TOT,22,1,195,14.2,0.548,0.2,0.1,0.4,-4.3,0.436,0.455,0.429
23878,2016,Jordan McRae,PG,PHO,7,0,82,14.2,0.567,0.1,0.0,0.2,-3.0,0.423,0.273,0.533
23879,2016,Jordan McRae,PG,CLE,15,1,113,14.2,0.537,0.1,0.1,0.2,-5.2,0.442,0.636,0.39
23880,2016,Josh McRoberts,PF,MIA,42,1,595,9.9,0.453,0.1,0.7,0.8,-1.4,0.372,0.245,0.434
23881,2016,Jodie Meeks,SG,DET,3,0,43,13.5,0.506,0.1,0.0,0.1,-4.1,0.35,0.444,0.273
23882,2016,Salah Mejri,C,DAL,34,6,397,16.8,0.636,0.6,0.7,1.3,1.1,0.628,0.0,0.636
23884,2016,Khris Middleton,SG,MIL,79,79,2852,16.8,0.56,4.3,1.8,6.1,0.6,0.444,0.396,0.466
23885,2016,C.J. Miles,SF,IND,64,24,1464,14.0,0.547,1.2,1.9,3.1,-0.2,0.409,0.367,0.474
23886,2016,Andre Miller,PG,TOT,39,4,461,13.4,0.6,0.6,0.4,1.0,-2.9,0.557,0.25,0.582
23887,2016,Andre Miller,PG,MIN,26,0,280,13.7,0.663,0.5,0.1,0.5,-4.5,0.621,0.25,0.648
23888,2016,Andre Miller,PG,SAS,13,4,181,12.9,0.521,0.1,0.3,0.4,-0.5,0.479,0.25,0.5
23889,2016,Mike Miller,SF,DEN,47,2,373,6.5,0.508,0.1,0.3,0.3,-2.7,0.355,0.365,0.3
23890,2016,Patty Mills,PG,SAS,81,3,1662,14.6,0.541,2.2,2.6,4.8,1.7,0.425,0.384,0.469
23891,2016,Elijah Millsap,SG,UTA,20,0,173,6.5,0.384,-0.2,0.3,0.1,-2.8,0.282,0.083,0.37
23892,2016,Paul Millsap,PF,ATL,81,81,2647,21.3,0.556,4.1,6.0,10.1,5.3,0.47,0.319,0.512
23893,2016,Nikola Mirotic,PF,CHI,66,38,1646,15.6,0.564,1.8,2.2,3.9,1.2,0.407,0.39,0.43
23895,2016,Greg Monroe,C,MIL,79,67,2314,21.8,0.562,5.0,2.4,7.5,1.5,0.522,0.0,0.522
23896,2016,Luis Montero,SG,POR,12,0,42,-2.7,0.337,-0.2,0.0,-0.2,-16.9,0.263,0.111,0.4
23897,2016,E'Twaun Moore,SG,CHI,59,22,1263,11.4,0.548,0.9,1.0,1.8,-1.8,0.481,0.452,0.491
23899,2016,Marcus Morris,SF,DET,80,80,2856,12.7,0.531,2.9,2.5,5.4,0.7,0.434,0.362,0.467
23900,2016,Markieff Morris,PF,TOT,64,45,1629,12.2,0.489,-1.2,1.7,0.5,-2.8,0.425,0.303,0.458
23901,2016,Markieff Morris,PF,PHO,37,24,917,10.8,0.456,-1.3,0.8,-0.5,-3.8,0.397,0.289,0.42
23902,2016,Markieff Morris,PF,WAS,27,21,712,14.0,0.538,0.2,0.9,1.1,-1.5,0.467,0.316,0.524
23903,2016,Anthony Morrow,SG,OKC,68,6,926,10.7,0.543,1.4,0.5,1.9,-2.7,0.408,0.387,0.442
23904,2016,Donatas Motiejunas,PF,HOU,37,22,547,11.3,0.504,0.0,0.3,0.3,-4.3,0.439,0.281,0.5
23905,2016,Timofey Mozgov,C,CLE,76,48,1326,14.6,0.593,1.8,1.9,3.7,-1.2,0.565,0.143,0.574
23906,2016,Emmanuel Mudiay,PG,DEN,68,66,2068,9.9,0.437,-3.3,1.2,-2.1,-4.3,0.364,0.319,0.379
23907,2016,Shabazz Muhammad,SF,MIN,82,0,1682,15.2,0.548,2.6,0.2,2.7,-4.2,0.465,0.289,0.516
23908,2016,Xavier Munford,SG,MEM,14,0,244,9.9,0.481,-0.2,0.2,0.1,-3.1,0.416,0.391,0.426
23909,2016,Mike Muscala,C,ATL,60,0,565,13.6,0.576,0.7,0.9,1.6,-0.5,0.5,0.308,0.566
23910,2016,Larry Nance,PF,LAL,63,22,1266,13.4,0.544,1.3,0.9,2.2,-1.4,0.527,0.1,0.541
23911,2016,Shabazz Napier,PG,ORL,55,0,600,9.6,0.46,-0.3,0.4,0.1,-4.9,0.338,0.327,0.351
23912,2016,Gary Neal,SG,WAS,40,2,807,13.5,0.558,0.9,0.5,1.4,-2.8,0.465,0.41,0.489
23913,2016,Jameer Nelson,PG,DEN,39,15,1036,9.5,0.464,0.1,0.4,0.5,-3.1,0.368,0.299,0.429
23914,2016,Raul Neto,PG,UTA,81,53,1499,10.2,0.53,0.2,1.6,1.8,-2.3,0.431,0.395,0.453
23915,2016,Andrew Nicholson,PF,ORL,56,0,823,14.8,0.567,0.8,0.8,1.6,-3.7,0.471,0.36,0.536
23916,2016,Joakim Noah,C,CHI,29,2,635,14.1,0.406,0.0,1.1,1.1,1.9,0.383,0.0,0.386
23917,2016,Nerlens Noel,C,PHI,67,62,1965,16.2,0.544,0.3,2.8,3.0,0.7,0.521,0.5,0.521
23918,2016,Lucas Nogueira,C,TOR,29,1,225,15.6,0.642,0.3,0.4,0.7,2.6,0.636,0.333,0.659
23919,2016,Steve Novak,PF,TOT,10,0,44,14.4,0.651,0.1,0.0,0.1,-6.6,0.444,0.467,0.333
23920,2016,Steve Novak,PF,OKC,7,0,24,20.8,0.708,0.1,0.0,0.1,-5.7,0.5,0.556,0.333
23922,2016,Dirk Nowitzki,PF,DAL,75,75,2364,19.0,0.555,4.2,2.6,6.8,0.9,0.448,0.368,0.483
23923,2016,Jusuf Nurkic,C,DEN,32,3,547,15.9,0.46,-0.5,0.9,0.4,-1.3,0.417,0.0,0.423
23925,2016,Johnny O'Bryant,PF,MIL,66,4,857,7.4,0.441,-0.2,0.4,0.3,-6.0,0.411,1.0,0.409
23926,2016,Kyle O'Quinn,PF,NYK,65,1,764,17.5,0.52,0.5,1.2,1.6,0.7,0.476,0.227,0.498
23927,2016,Jahlil Okafor,C,PHI,53,48,1591,17.1,0.536,0.3,0.9,1.2,-4.1,0.508,0.167,0.511
23928,2016,Victor Oladipo,SG,ORL,72,52,2379,16.7,0.534,2.2,2.7,4.9,1.8,0.438,0.348,0.475
23929,2016,Kelly Olynyk,C,BOS,69,8,1395,16.3,0.561,2.1,2.0,4.1,1.2,0.455,0.405,0.486
23930,2016,Kelly Oubre,SF,WAS,63,9,671,8.2,0.507,-0.3,0.7,0.4,-5.8,0.427,0.316,0.492
23931,2016,Zaza Pachulia,C,DAL,76,69,2004,16.2,0.55,3.4,2.7,6.0,1.4,0.466,0.0,0.469
23932,2016,Kostas Papanikolaou,SF,DEN,26,6,294,6.0,0.464,-0.4,0.2,-0.1,-4.3,0.364,0.313,0.412
23933,2016,Jabari Parker,PF,MIL,76,72,2408,14.8,0.535,2.4,1.2,3.6,-2.4,0.493,0.257,0.502
23934,2016,Tony Parker,PG,SAS,72,72,1980,16.2,0.546,2.9,2.9,5.8,0.1,0.493,0.415,0.501
23935,2016,Chandler Parsons,SF,DAL,61,51,1799,16.2,0.589,2.6,1.6,4.3,1.9,0.492,0.414,0.54
23936,2016,Lamar Patterson,SG,ATL,35,0,395,5.1,0.468,-0.3,0.5,0.2,-4.9,0.35,0.245,0.516
23937,2016,Patrick Patterson,PF,TOR,79,0,2020,10.6,0.534,1.6,2.0,3.6,1.0,0.414,0.362,0.49
23938,2016,Chris Paul,PG,LAC,74,74,2420,26.2,0.575,9.2,3.5,12.7,7.8,0.462,0.371,0.501
23939,2016,Adreian Payne,PF,MIN,52,2,486,5.6,0.422,-0.9,0.4,-0.5,-6.1,0.366,0.281,0.389
23940,2016,Cameron Payne,PG,OKC,57,1,698,12.9,0.49,0.6,0.8,1.4,-1.3,0.41,0.324,0.467
23941,2016,Elfrid Payton,PG,ORL,73,69,2145,13.9,0.478,0.5,1.7,2.2,-1.3,0.436,0.326,0.451
23944,2016,Paul Pierce,SF,LAC,68,38,1231,8.2,0.489,-0.6,1.4,0.9,-2.8,0.363,0.31,0.445
23945,2016,Tibor Pleiss,C,UTA,12,0,82,3.5,0.464,-0.2,0.1,-0.1,-8.1,0.44,0.0,0.478
23946,2016,Mason Plumlee,C,POR,82,82,2084,17.2,0.564,3.4,2.7,6.1,2.8,0.516,0.0,0.52
23948,2016,Otto Porter,SF,WAS,75,73,2276,14.5,0.564,3.0,2.7,5.6,1.8,0.473,0.367,0.536
23949,2016,Bobby Portis,PF,CHI,62,4,1102,13.8,0.469,0.3,1.3,1.5,-3.3,0.427,0.308,0.443
23950,2016,Kristaps Porzingis,PF,NYK,72,72,2047,17.7,0.518,1.5,2.9,4.3,0.1,0.421,0.333,0.454
23951,2016,Dwight Powell,PF,DAL,69,2,992,16.8,0.557,1.8,1.3,3.1,-0.3,0.493,0.125,0.514
23952,2016,Norman Powell,SG,TOR,49,24,725,13.3,0.541,0.7,0.8,1.6,-0.4,0.424,0.404,0.436
23953,2016,Phil Pressey,PG,TOT,23,0,283,10.6,0.433,-0.4,0.3,-0.1,-6.4,0.385,0.222,0.433
23954,2016,Phil Pressey,PG,PHI,14,0,170,11.8,0.437,-0.2,0.2,0.0,-5.7,0.382,0.308,0.405
23955,2016,Phil Pressey,PG,PHO,9,0,113,8.6,0.422,-0.2,0.1,-0.1,-7.3,0.391,0.0,0.5
23956,2016,Ronnie Price,PG,PHO,62,18,1211,9.6,0.517,0.4,1.0,1.4,-0.8,0.384,0.347,0.453
23957,2016,Pablo Prigioni,PG,LAC,59,3,823,10.2,0.482,0.3,1.1,1.5,0.4,0.374,0.295,0.519
23958,2016,Tayshaun Prince,SF,MIN,77,44,1462,6.3,0.466,0.1,0.3,0.4,-3.1,0.445,0.174,0.476
23959,2016,Julius Randle,PF,LAL,81,60,2286,13.9,0.482,-0.3,1.9,1.6,-3.6,0.429,0.278,0.436
23960,2016,Zach Randolph,PF,MEM,68,53,2016,18.3,0.519,2.8,1.5,4.3,-0.8,0.475,0.231,0.482
23961,2016,J.J. Redick,SG,LAC,75,75,2097,17.5,0.632,5.3,1.4,6.7,0.8,0.48,0.475,0.484
23963,2016,Josh Richardson,SG,MIA,52,2,1107,11.4,0.569,1.3,1.2,2.5,0.6,0.452,0.461,0.446
23964,2016,Austin Rivers,SG,LAC,67,7,1464,11.1,0.523,0.6,1.3,1.9,-2.2,0.438,0.335,0.495
23965,2016,Andre Roberson,SG,OKC,70,70,1553,10.2,0.566,1.8,1.6,3.4,1.4,0.496,0.311,0.608
23966,2016,Brian Roberts,PG,TOT,51,0,470,13.8,0.552,0.7,0.3,1.0,-3.9,0.448,0.357,0.48
23967,2016,Brian Roberts,PG,CHO,30,0,333,13.9,0.552,0.5,0.3,0.8,-3.8,0.443,0.333,0.477
23968,2016,Brian Roberts,PG,POR,21,0,137,13.7,0.551,0.2,0.1,0.3,-4.0,0.46,0.4,0.486
23969,2016,Glenn Robinson,SF,IND,45,4,508,11.4,0.508,0.2,0.6,0.8,-3.0,0.43,0.378,0.447
23971,2016,Thomas Robinson,PF,BRK,71,7,917,14.5,0.453,-0.5,1.1,0.6,-2.9,0.447,0.0,0.448
23972,2016,Rajon Rondo,PG,SAC,72,72,2537,16.9,0.506,2.3,2.3,4.6,1.0,0.454,0.365,0.479
23973,2016,Derrick Rose,PG,CHI,66,66,2097,13.5,0.479,-0.8,1.2,0.4,-3.3,0.427,0.293,0.449
23974,2016,Terrence Ross,SF,TOR,73,7,1747,12.9,0.551,2.1,1.6,3.6,-0.2,0.431,0.386,0.484
23975,2016,Terry Rozier,PG,BOS,39,0,311,5.0,0.326,-0.6,0.3,-0.3,-6.6,0.274,0.222,0.291
23976,2016,Ricky Rubio,PG,MIN,76,76,2323,17.6,0.529,3.6,2.2,5.8,1.9,0.374,0.326,0.396
23977,2016,Damjan Rudez,SF,MIN,33,0,277,5.5,0.572,0.1,0.0,0.1,-4.7,0.403,0.34,0.667
23978,2016,Brandon Rush,SG,GSW,72,25,1055,10.1,0.56,0.8,1.2,2.0,-1.3,0.427,0.414,0.447
23979,2016,D'Angelo Russell,PG,LAL,80,48,2259,13.2,0.507,-0.7,0.7,0.0,-1.8,0.41,0.351,0.447
23981,2016,JaKarr Sampson,SF,TOT,73,40,1160,8.3,0.504,-0.5,0.6,0.1,-5.4,0.442,0.222,0.496
23982,2016,JaKarr Sampson,SF,PHI,47,18,691,7.7,0.49,-0.6,0.3,-0.3,-7.3,0.426,0.176,0.476
23983,2016,JaKarr Sampson,SF,DEN,26,22,469,9.3,0.532,0.1,0.3,0.4,-2.6,0.47,0.276,0.535
23984,2016,Dennis Schroder,PG,ATL,80,6,1621,15.5,0.51,-0.2,2.3,2.2,-1.4,0.421,0.322,0.465
23985,2016,Luis Scola,PF,TOR,76,76,1636,13.6,0.523,1.4,1.9,3.3,-1.2,0.45,0.404,0.467
23986,2016,Mike Scott,PF,ATL,75,0,1146,14.0,0.575,1.7,1.5,3.2,-0.6,0.468,0.392,0.523
23987,2016,Thabo Sefolosha,SF,ATL,75,11,1758,12.4,0.578,1.3,3.2,4.5,1.1,0.505,0.339,0.589
23988,2016,Kevin Seraphin,C,NYK,48,0,526,10.8,0.435,-0.8,0.7,-0.2,-4.4,0.41,0.0,0.414
23989,2016,Ramon Sessions,PG,WAS,82,5,1667,15.9,0.565,2.5,1.3,3.8,-1.8,0.473,0.324,0.507
23990,2016,Iman Shumpert,SG,CLE,54,5,1316,8.4,0.475,-0.1,1.8,1.7,-0.2,0.374,0.295,0.447
23991,2016,Jonathon Simmons,SG,SAS,55,2,813,11.9,0.586,0.7,1.3,2.0,-1.0,0.504,0.383,0.533
23993,2016,Kyle Singler,SF,OKC,68,2,977,6.6,0.481,0.3,0.8,1.1,-2.5,0.389,0.309,0.452
23994,2016,Donald Sloan,PG,BRK,61,33,1318,13.9,0.536,1.7,0.3,2.0,-2.4,0.44,0.384,0.462
23995,2016,Marcus Smart,PG,BOS,61,10,1667,11.3,0.463,0.5,2.4,2.9,0.7,0.348,0.253,0.427
23997,2016,Ish Smith,PG,TOT,77,53,2239,14.9,0.465,0.0,1.3,1.3,-1.7,0.411,0.329,0.428
23998,2016,Ish Smith,PG,NOP,27,3,617,16.3,0.484,0.5,0.4,0.9,-1.1,0.43,0.303,0.451
23999,2016,Ish Smith,PG,PHI,50,50,1622,14.4,0.46,-0.6,0.9,0.4,-2.0,0.405,0.336,0.42
24000,2016,J.R. Smith,SG,CLE,77,77,2362,12.4,0.542,3.0,2.5,5.5,1.3,0.415,0.4,0.438
24001,2016,Jason Smith,C,ORL,76,2,1181,14.6,0.513,0.4,1.4,1.8,-2.5,0.485,0.25,0.493
24002,2016,Josh Smith,PF,TOT,55,7,880,10.6,0.439,-1.2,1.2,0.0,-2.0,0.364,0.287,0.417
24003,2016,Josh Smith,PF,LAC,32,1,459,13.2,0.456,-0.6,0.9,0.3,-0.1,0.383,0.31,0.418
24004,2016,Josh Smith,PF,HOU,23,6,421,7.7,0.419,-0.7,0.3,-0.4,-4.1,0.343,0.271,0.417
24005,2016,Russ Smith,PG,MEM,15,0,66,10.5,0.415,-0.1,0.1,-0.1,-4.8,0.318,0.2,0.353
24006,2016,Tony Snell,SF,CHI,64,33,1301,6.4,0.478,-0.5,1.0,0.4,-4.1,0.372,0.361,0.38
24007,2016,Marreese Speights,C,GSW,72,0,832,17.1,0.506,0.5,1.2,1.8,-3.9,0.432,0.387,0.439
