Player,careers,Pos,Tm,G,PER,GS,MP,TS,OWS,DWS,WS,BPM,FG,P2,P3,year_start,year_end,height,weight,birth_date,year_active,age_start,age_end,churn
Linton Johnson,10,PF,CHI,194,6.8,34,2705,0.4,-0.0,0.3,0.3,-5.9,0.4,0.4,0.3,2004,2009,6-8,205,1980,6,24,29,1
Linton Townes,1,SF,POR,55,11.9,0,516,0.5,0.2,0.4,0.7,-3.4,0.4,0.5,0.4,1983,1985,6-7,190,1959,3,24,26,1
Lionel Chalmers,1,PG,LAC,36,6.5,0,433,0.4,-0.5,0.2,-0.2,-6.3,0.3,0.4,0.2,2005,2005,6-0,180,1980,1,25,25,1
Lionel Hollins,4,PG,HOU,249,11.7,195,6267,0.5,0.3,1.4,1.6,-3.2,0.4,0.4,0.1,1976,1985,6-3,185,1953,10,23,32,0
Lionel Simmons,7,SF,SAC,454,13.3,307,13472,0.5,0.4,2.0,2.4,-0.7,0.4,0.4,0.3,1991,1997,6-7,210,1968,7,23,29,0
Litterial Green,4,PG,MIL,147,10.9,4,1187,0.5,0.2,0.3,0.4,-5.6,0.4,0.4,0.1,1993,1999,6-1,185,1970,7,23,29,0
Lloyd Daniels,9,SG,TOR,252,7.6,43,4463,0.4,0.0,0.3,0.4,-5.3,0.3,0.4,0.3,1993,1998,6-7,205,1967,6,26,31,1
Lonnie Shelton,5,PF,CLE,343,11.4,253,9266,0.5,0.5,2.3,2.8,-0.1,0.5,0.5,0.1,1977,1986,6-8,240,1955,10,22,31,0
Lonny Baxter,5,PF,WAS,179,12.4,10,2214,0.5,0.3,0.5,0.8,-4.1,0.5,0.5,0.3,2003,2006,6-8,260,1979,4,24,27,1
Loren Meyer,5,C,DEN,194,5.9,87,2752,0.4,-0.3,0.4,0.0,-8.7,0.4,0.4,0.4,1996,1999,6-10,257,1972,4,24,27,1
Loren Woods,4,C,TOR,170,10.9,45,1905,0.5,-0.1,0.6,0.5,-3.0,0.4,0.4,0.1,2002,2008,7-1,245,1978,7,24,30,1
Lorenzen Wright,10,C,MEM,676,14.0,413,17214,0.5,1.1,1.8,3.0,-2.0,0.5,0.5,0.1,1997,2009,6-11,225,1975,13,22,34,0
Lorenzo Brown,3,PG,PHO,63,7.9,7,834,0.4,-0.2,0.2,-0.1,-6.3,0.3,0.4,0.1,2014,2018,6-5,189,1990,5,24,28,0
Lorenzo Romar,8,PG,DET,315,8.9,93,5535,0.4,0.6,0.6,1.2,-7.7,0.4,0.4,0.1,1981,1985,6-1,175,1958,5,23,27,1
Lorenzo Williams,3,C,DAL,106,11.1,72,2541,0.3,0.1,0.8,0.9,1.5,0.3,0.4,0.0,1993,2000,6-9,200,1969,8,24,31,0
Lou Amundson,4,PF,NYK,249,13.0,70,4007,0.5,0.3,1.0,1.4,-0.9,0.5,0.5,0.0,2007,2016,6-9,220,1982,10,25,34,0
Lou Roe,2,SF,GSW,66,6.0,2,479,0.4,-0.2,0.2,0.0,-8.1,0.3,0.3,0.2,1996,1997,6-7,220,1972,2,24,25,1
Lou Williams,14,SG,HOU,863,17.3,91,20430,0.5,2.8,1.0,3.8,-0.7,0.4,0.5,0.3,2006,2018,6-1,175,1986,13,20,32,0
Louis Orr,6,SF,NYK,409,11.4,158,9926,0.5,1.4,1.6,3.0,-1.4,0.4,0.4,0.1,1981,1988,6-8,175,1958,8,23,30,0
Lowes Moore,2,PG,SDC,41,15.2,3,712,0.5,0.2,0.1,0.2,-1.5,0.5,0.5,0.2,1981,1983,6-1,170,1957,3,24,26,1
Loy Vaught,10,PF,DET,638,13.5,353,16444,0.5,1.6,1.8,3.5,-3.1,0.5,0.5,0.2,1991,2001,6-9,230,1968,11,23,33,0
Luc Longley,4,C,CHI,239,13.0,134,4964,0.5,0.1,1.9,2.0,-1.2,0.5,0.5,0.0,1992,2001,7-2,265,1969,10,23,32,0
Lucas Nogueira,2,C,TOR,86,15.6,7,1313,0.7,1.0,1.2,2.2,4.0,0.6,0.7,0.3,2015,2018,7-0,241,1992,4,23,26,1
Lucious Harris,12,SG,CLE,800,12.4,145,15701,0.5,1.4,1.0,2.4,-2.2,0.4,0.4,0.3,1994,2005,6-5,190,1970,12,24,35,0
Luigi Datome,4,SF,BOS,76,13.7,2,656,0.5,0.1,0.1,0.2,-3.1,0.4,0.5,0.3,2014,2015,6-8,215,1987,2,27,28,1
Luis Flores,3,PG,DEN,32,17.5,0,154,0.6,-0.1,0.0,-0.0,-5.8,0.5,0.3,0.6,2005,2005,6-2,200,1981,1,24,24,1
Luis Montero,1,SG,POR,12,-2.7,0,42,0.3,-0.2,0.0,-0.2,-16.9,0.3,0.4,0.1,2016,2016,6-7,185,1993,1,23,23,1
Luis Scola,10,PF,BRK,743,15.8,505,19001,0.5,2.1,2.4,4.6,-0.7,0.5,0.5,0.2,2008,2017,6-9,240,1980,10,28,37,0
Luke Babbitt,7,SF,MIA,331,9.3,93,4617,0.5,0.5,0.4,0.9,-3.8,0.4,0.4,0.4,2011,2018,6-9,225,1989,8,22,29,0
Luke Harangody,4,PF,CLE,119,10.0,1,1511,0.4,-0.0,0.4,0.4,-3.3,0.4,0.4,0.2,2011,2012,6-8,246,1988,2,23,24,1
Luke Jackson,6,SF,MIA,86,8.4,5,862,0.4,-0.1,0.1,0.0,-6.1,0.4,0.4,0.4,1965,1972,6-9,240,1941,8,24,31,0
Luke Ridnour,14,PG,ORL,891,12.7,507,22764,0.5,1.7,0.8,2.6,-1.9,0.4,0.5,0.3,2004,2015,6-2,175,1981,12,23,34,0
Luke Walton,12,PF,CLE,594,9.5,138,10049,0.5,0.4,0.7,1.1,-2.6,0.4,0.4,0.3,2004,2013,6-8,235,1980,10,24,33,0
Luke Zeller,1,C,PHO,16,5.6,0,58,0.4,-0.1,0.0,-0.1,-10.4,0.3,0.4,0.2,2013,2013,6-11,245,1987,1,26,26,1
Luol Deng,15,SF,LAL,942,15.2,888,32749,0.5,2.4,2.7,5.2,0.7,0.4,0.5,0.3,2005,2018,6-9,220,1985,14,20,33,0
Luther Head,8,PG,SAC,380,11.5,86,8295,0.5,0.6,1.3,1.9,-1.7,0.4,0.4,0.4,2006,2011,6-3,185,1982,6,24,29,1
Luther Wright,1,C,UTA,15,-0.4,2,92,0.4,-0.2,0.1,-0.1,-10.1,0.3,0.4,0.0,1994,1994,7-2,270,1971,1,23,23,1
Lynn Greer,1,SG,MIL,41,14.0,0,432,0.5,0.7,0.1,0.7,-3.8,0.4,0.5,0.3,2007,2007,6-2,175,1979,1,28,28,1
M.L. Carr,4,SF,BOS,240,9.8,28,3161,0.5,0.1,1.0,1.1,-2.2,0.4,0.4,0.3,1976,1985,6-6,205,1951,10,25,34,0
Maalik Wayns,3,PG,LAC,54,8.8,2,404,0.4,-0.3,0.1,-0.2,-7.7,0.3,0.4,0.3,2013,2014,6-2,200,1991,2,22,23,1
Maceo Baston,2,PF,IND,74,13.0,2,622,0.6,0.4,0.4,0.8,-1.2,0.6,0.6,0.2,2003,2009,6-9,215,1975,7,28,34,1
Maciej Lampe,4,C,NOH,95,8.2,0,984,0.4,-0.2,0.2,-0.0,-9.0,0.4,0.4,0.3,2004,2006,6-11,275,1985,3,19,21,1
Mahmoud Abdul-Rauf,9,PG,VAN,586,14.9,336,15628,0.5,1.9,0.9,2.8,-3.1,0.4,0.5,0.3,1991,2001,6-1,162,1969,11,22,32,0
Major Jones,2,PF,HOU,120,12.6,10,1624,0.5,-0.0,0.7,0.7,-3.2,0.5,0.5,0.0,1980,1985,6-9,225,1953,6,27,32,1
Malachi Richardson,1,SG,SAC,22,9.6,0,198,0.5,0.0,0.1,0.1,-5.5,0.4,0.5,0.3,2017,2018,6-6,205,1996,2,21,22,0
Malcolm Brogdon,1,SG,MIL,75,14.9,28,1982,0.6,2.6,1.5,4.1,-0.5,0.5,0.5,0.4,2017,2018,6-5,215,1992,2,25,26,0
Malcolm Delaney,1,PG,ATL,73,7.5,2,1248,0.5,-1.1,1.3,0.1,-5.8,0.4,0.4,0.2,2017,2018,6-3,190,1989,2,28,29,0
Malcolm Lee,2,SG,MIN,35,9.6,12,532,0.5,0.0,0.2,0.2,-2.0,0.4,0.4,0.3,2012,2015,6-5,200,1990,4,22,25,1
Malcolm Mackey,1,C,PHO,22,12.6,0,69,0.4,0.0,0.1,0.1,-10.7,0.4,0.4,0.0,1994,1994,6-9,248,1970,1,24,24,1
Malcolm Thomas,3,PF,PHI,32,5.6,0,305,0.5,-0.2,0.1,-0.1,-9.7,0.5,0.6,0.2,2012,2015,6-9,225,1988,4,24,27,1
Malik Allen,8,PF,DEN,427,10.0,130,6712,0.5,-0.3,0.9,0.6,-4.1,0.4,0.4,0.3,2002,2011,6-10,255,1978,10,24,33,0
Malik Beasley,1,SG,DEN,22,13.7,1,165,0.5,0.1,0.1,0.2,-3.9,0.5,0.5,0.3,2017,2018,6-5,196,1996,2,21,22,0
Malik Hairston,2,SG,SAS,62,11.8,0,472,0.5,0.1,0.4,0.4,-1.8,0.5,0.5,0.1,2009,2010,6-6,220,1987,2,22,23,1
Malik Rose,17,SF,OKC,927,11.3,90,15349,0.5,0.2,1.4,1.7,-2.8,0.4,0.4,0.2,1997,2009,6-7,250,1974,13,23,35,0
Malik Sealy,8,SF,MIN,493,13.2,253,11720,0.5,0.8,1.3,2.1,-1.9,0.4,0.4,0.3,1993,2000,6-8,190,1970,8,23,30,0
Mamadou N'Diaye,1,C,LAC,11,10.6,0,72,0.4,0.1,0.1,0.2,-3.2,0.4,0.4,0.0,2001,2005,7-0,255,1975,5,26,30,1
Manny Harris,4,SG,DAL,93,7.7,20,1594,0.4,-0.2,0.2,0.0,-7.9,0.3,0.4,0.3,2011,2017,6-5,185,1989,7,22,28,0
Manu Ginobili,15,SG,SAS,992,20.3,349,25560,0.6,3.9,3.1,7.0,5.0,0.4,0.5,0.4,2003,2018,6-6,205,1977,16,26,41,0
Manute Bol,11,C,GSW,632,7.6,133,11759,0.4,-0.7,1.7,1.1,-2.7,0.4,0.4,0.1,1986,1995,7-7,200,1962,10,24,33,0
MarShon Brooks,6,SG,LAL,199,15.6,49,3192,0.5,0.2,0.3,0.5,-6.1,0.4,0.4,0.4,2012,2014,6-5,200,1989,3,23,25,1
Marc Gasol,9,C,MEM,643,18.7,636,21721,0.6,4.2,3.5,7.7,3.6,0.5,0.5,0.2,2009,2018,7-1,255,1985,10,24,33,0
Marc Iavaroni,9,PF,UTA,630,8.0,361,10218,0.5,-0.3,1.4,1.0,-2.4,0.5,0.5,0.0,1983,1989,6-8,210,1956,7,27,33,0
Marc Jackson,9,PF,NOK,436,13.0,116,8492,0.5,0.8,0.8,1.6,-4.1,0.4,0.4,0.2,2001,2007,6-10,270,1975,7,26,32,1
Marcelo Huertas,2,PG,LAL,76,9.8,1,1106,0.5,-0.2,0.1,-0.1,-6.5,0.4,0.5,0.2,2016,2017,6-3,200,1983,2,33,34,1
Marcin Gortat,10,C,WAS,726,17.4,474,19460,0.6,3.2,2.8,6.0,0.7,0.6,0.6,0.2,2008,2018,6-11,240,1984,11,24,34,0
Marco Belinelli,10,SG,CHO,644,11.7,216,14903,0.5,1.4,1.0,2.3,-2.3,0.4,0.5,0.4,2008,2018,6-5,210,1986,11,22,32,0
Marcus Banks,13,PG,TOR,461,11.2,69,7821,0.5,0.2,0.5,0.7,-3.3,0.4,0.5,0.3,2004,2011,6-2,200,1981,8,23,30,0
Marcus Brown,2,SG,DET,27,7.0,0,229,0.4,0.1,0.1,0.2,-5.2,0.3,0.5,0.2,1997,2000,6-3,185,1974,4,23,26,1
Marcus Camby,18,C,HOU,996,17.8,869,30261,0.5,1.6,3.2,4.8,3.0,0.5,0.5,0.2,1997,2013,6-11,220,1974,17,23,39,0
Marcus Fizer,6,PF,NOK,289,13.7,35,6032,0.5,-0.2,0.7,0.5,-5.0,0.5,0.5,0.3,2001,2006,6-9,262,1978,6,23,28,1
Marcus Georges-Hunt,1,SG,ORL,5,10.2,0,48,0.6,0.1,0.0,0.1,-4.7,0.3,0.2,0.5,2017,2018,6-5,216,1994,2,23,24,0
Marcus Haislip,4,SF,SAS,89,10.9,8,854,0.5,0.0,0.1,0.1,-7.5,0.4,0.4,0.3,2003,2010,6-10,230,1980,8,23,30,0
Marcus Landry,2,SF,NYK,35,7.6,0,219,0.5,-0.1,0.0,-0.0,-11.6,0.4,0.5,0.3,2010,2010,6-7,230,1985,1,25,25,1
Marcus Liberty,6,SF,DET,305,11.9,63,4853,0.5,-0.0,0.6,0.6,-3.2,0.4,0.4,0.3,1991,1994,6-8,205,1968,4,23,26,1
Marcus Morris,8,SF,DET,493,11.2,241,12440,0.5,1.2,1.4,2.6,-2.2,0.4,0.5,0.3,2012,2018,6-9,235,1989,7,23,29,0
Marcus Smart,3,SG,BOS,207,11.4,72,5874,0.5,0.6,2.4,3.0,0.5,0.4,0.4,0.3,2015,2018,6-4,220,1994,4,21,24,1
Marcus Thornton,16,SG,WAS,737,14.5,193,16645,0.5,1.2,0.6,1.8,-1.6,0.4,0.5,0.3,2010,2017,6-4,205,1987,8,23,30,0
Marcus Vinicius,2,SF,NOH,26,9.2,0,172,0.6,0.0,0.1,0.1,-3.6,0.5,0.5,0.4,2007,2008,6-8,225,1984,2,23,24,1
Marcus Webb,1,PF,BOS,9,20.1,0,51,0.6,0.1,0.0,0.1,-3.3,0.5,0.5,0.0,1993,1993,6-9,255,1970,1,23,23,1
Marcus Williams,4,PG,MEM,203,9.2,10,3095,0.4,-0.5,0.5,0.0,-6.2,0.3,0.4,0.3,2007,2010,6-3,205,1985,4,22,25,1
Mardy Collins,6,SG,LAC,237,7.5,45,3661,0.4,-0.6,0.3,-0.3,-5.5,0.4,0.4,0.3,2007,2010,6-6,220,1984,4,23,26,1
Mario Bennett,2,PF,LAL,64,17.8,18,584,0.5,0.6,0.4,1.0,0.4,0.5,0.5,0.2,1996,2000,6-6,235,1973,5,23,27,1
Mario Chalmers,10,PG,MEM,641,13.1,397,17197,0.5,1.5,2.1,3.6,0.4,0.4,0.5,0.3,2009,2018,6-2,190,1986,10,23,32,0
Mario Elie,13,SG,PHO,765,11.8,395,19298,0.6,2.5,1.4,3.9,-0.5,0.5,0.5,0.4,1991,2001,6-5,210,1963,11,28,38,0
Mario Hezonja,2,SF,ORL,144,8.3,11,2373,0.5,-0.8,0.8,0.1,-4.3,0.4,0.5,0.3,2016,2018,6-8,215,1995,3,21,23,1
Mario Kasun,1,C,ORL,45,12.0,0,356,0.5,0.1,0.4,0.6,-4.7,0.5,0.5,0.0,2005,2006,7-1,260,1980,2,25,26,1
Mario West,4,SG,NJN,162,9.4,9,796,0.5,0.1,0.2,0.4,-1.0,0.5,0.5,0.3,2008,2011,6-5,210,1984,4,24,27,1
Mark Acres,6,C,HOU,302,7.3,63,4854,0.5,0.7,0.5,1.2,-5.6,0.5,0.4,0.6,1988,1993,6-11,220,1962,6,26,31,1
Mark Aguirre,15,SF,LAC,1003,17.8,715,30327,0.5,3.2,1.6,4.8,0.7,0.5,0.5,0.3,1982,1994,6-6,232,1959,13,23,35,0
Mark Alarie,5,PF,WSB,325,12.6,41,5500,0.5,0.8,0.9,1.7,-2.6,0.5,0.5,0.2,1987,1991,6-8,217,1963,5,24,28,1
Mark Blount,4,C,MIA,253,11.3,184,6423,0.5,0.3,1.2,1.5,-4.7,0.5,0.5,0.3,2001,2009,7-0,230,1975,9,26,34,0
Mark Bryant,8,PF,CHI,503,11.5,94,8977,0.5,1.1,1.3,2.4,-1.9,0.5,0.5,0.1,1989,2003,6-9,245,1965,15,24,38,0
Mark Davis,7,SF,GSW,292,11.6,36,4162,0.5,0.0,0.5,0.5,-3.8,0.4,0.4,0.1,1989,1989,6-6,195,1963,1,26,26,1
Mark Eaton,2,C,UTA,163,11.6,110,3667,0.5,-1.0,3.2,2.2,0.5,0.4,0.4,0.0,1983,1993,7-4,275,1957,11,26,36,0
Mark Hendrickson,3,PF,NJN,99,11.1,8,1437,0.5,0.3,0.4,0.7,-4.4,0.4,0.4,0.1,1997,2000,6-9,220,1974,4,23,26,1
Mark Jackson,21,PG,HOU,1461,15.5,1256,44763,0.5,3.0,2.0,4.9,0.2,0.4,0.5,0.3,1988,2004,6-1,180,1965,17,23,39,0
Mark Jones,2,SF,ORL,16,9.5,0,132,0.4,-0.1,0.0,-0.0,-4.0,0.4,0.5,0.0,1984,1984,6-1,175,1961,1,23,23,1
Mark Landsberger,1,PF,LAL,75,10.3,1,1134,0.4,0.5,1.2,1.7,-4.8,0.4,0.4,0.0,1978,1984,6-8,215,1955,7,23,29,0
Mark Macon,8,SG,DET,293,7.4,105,5514,0.4,-0.8,0.7,-0.0,-4.3,0.4,0.4,0.2,1992,1999,6-5,185,1969,8,23,30,0
Mark Madsen,4,C,MIN,263,9.1,27,3213,0.5,0.7,0.9,1.6,-1.7,0.5,0.5,0.2,2001,2009,6-9,240,1976,9,25,33,0
Mark Olberding,6,PF,SAC,467,11.6,301,11511,0.6,2.1,1.4,3.5,-0.5,0.5,0.5,0.1,1976,1987,6-8,225,1956,12,20,31,0
Mark Pope,4,PF,MIL,140,2.4,57,1587,0.4,0.1,0.2,0.3,-6.4,0.3,0.4,0.2,1998,2005,6-10,235,1972,8,26,33,0
Mark Price,12,PG,ORL,722,18.5,578,21560,0.6,4.3,1.6,5.9,1.2,0.5,0.5,0.4,1987,1998,6-0,170,1964,12,23,34,0
Mark Radford,2,SG,SEA,97,11.2,2,808,0.5,-0.4,0.6,0.2,-3.4,0.5,0.5,0.4,1982,1983,6-4,190,1959,2,23,24,1
Mark Randall,7,PF,DEN,216,10.6,0,1564,0.5,0.1,0.1,0.3,-4.5,0.4,0.5,0.1,1992,1995,6-8,235,1967,4,25,28,1
Mark Strickland,7,SF,ATL,270,12.6,23,3449,0.5,0.3,0.5,0.8,-4.8,0.5,0.5,0.2,1995,2003,6-9,210,1970,9,25,33,0
Mark Wade,1,PG,GSW,11,4.5,0,123,0.2,-0.4,0.1,-0.3,-8.9,0.2,0.2,0.0,1988,1990,5-11,160,1965,3,23,25,1
Mark West,5,C,PHO,321,11.0,133,6116,0.6,0.1,1.5,1.6,-2.4,0.5,0.5,0.0,1984,2000,6-10,230,1960,17,24,40,0
Markel Brown,2,SG,BRK,109,10.2,35,1763,0.5,0.0,0.6,0.6,-2.6,0.4,0.4,0.3,2015,2016,6-3,190,1992,2,23,24,1
Markieff Morris,8,PF,WAS,512,13.7,287,13430,0.5,0.6,1.8,2.4,-1.2,0.4,0.5,0.3,2012,2018,6-10,245,1989,7,23,29,0
Marko Jaric,7,SG,MEM,447,11.7,221,11246,0.5,0.4,1.4,1.7,-0.8,0.4,0.4,0.4,2003,2009,6-7,198,1978,7,25,31,1
Marko Milic,2,SG,PHO,44,11.1,0,216,0.5,-0.0,0.1,0.1,-4.7,0.5,0.5,0.2,1998,1999,6-6,235,1977,2,21,22,1
Marlon Garnett,1,PG,BOS,24,6.5,0,205,0.4,-0.1,0.1,0.0,-6.3,0.3,0.3,0.3,1999,1999,6-2,186,1975,1,24,24,1
Marlon Maxey,2,PF,MIN,98,15.6,5,1146,0.6,0.7,0.6,1.3,-3.8,0.5,0.5,0.0,1993,1994,6-8,250,1969,2,24,25,1
Marques Johnson,7,SF,GSW,381,16.3,359,12922,0.5,2.9,2.0,4.9,0.4,0.5,0.5,0.2,1978,1990,6-7,218,1956,13,22,34,0
Marquese Chriss,1,PF,PHO,82,12.3,75,1743,0.5,0.3,1.5,1.8,-1.6,0.4,0.5,0.3,2017,2018,6-10,233,1997,2,20,21,0
Marquis Daniels,10,SF,MIL,548,12.4,146,11707,0.5,0.4,1.2,1.7,-1.3,0.4,0.5,0.2,2004,2013,6-6,200,1981,10,23,32,0
Marquis Teague,4,SG,BRK,128,4.6,6,1278,0.4,-0.7,0.3,-0.4,-8.3,0.3,0.4,0.3,2013,2014,6-2,189,1993,2,20,21,1
Marreese Speights,11,C,LAC,732,16.9,78,11265,0.5,1.2,1.3,2.5,-3.1,0.5,0.5,0.2,2009,2018,6-10,255,1987,10,22,31,0
Martell Webster,9,SF,WAS,579,11.1,266,13909,0.5,1.6,1.1,2.7,-1.4,0.4,0.4,0.4,2006,2015,6-7,230,1986,10,20,29,0
Martin Lewis,2,SF,TOR,25,11.0,0,239,0.5,0.0,0.0,0.0,-4.6,0.5,0.5,0.3,1996,1997,6-5,210,1975,2,21,22,1
Martin Muursepp,4,PF,DAL,125,14.2,7,1299,0.5,0.3,0.3,0.6,-2.7,0.4,0.4,0.2,1997,1998,6-9,235,1974,2,23,24,1
Marty Byrnes,1,SF,IND,80,9.6,12,1436,0.5,0.8,0.2,1.0,-3.3,0.4,0.4,0.2,1979,1983,6-7,215,1956,5,23,27,1
Marty Conlon,7,C,BOS,336,14.0,37,6261,0.6,0.9,0.5,1.3,-2.3,0.5,0.5,0.1,1992,2000,6-10,224,1968,9,24,32,0
Marvin Webster,2,C,MIL,97,12.4,0,1574,0.6,0.4,1.7,2.1,0.4,0.5,0.5,0.5,1976,1987,7-1,225,1952,12,24,35,0
Marvin Williams,12,PF,CHO,861,13.7,674,24891,0.5,2.5,2.0,4.5,-0.4,0.4,0.5,0.3,2006,2018,6-9,237,1986,13,20,32,0
Mason Plumlee,6,C,DEN,396,17.9,277,9398,0.6,2.7,1.9,4.6,2.2,0.6,0.6,0.0,2014,2018,6-11,245,1990,5,24,28,0
Mateen Cleaves,6,PG,SEA,167,6.5,10,1863,0.4,-0.4,0.2,-0.1,-8.4,0.4,0.4,0.3,2001,2006,6-2,205,1977,6,24,29,1
Matt Barnes,18,SF,GSW,1059,12.0,382,24375,0.5,1.1,1.4,2.6,0.0,0.4,0.5,0.3,2004,2017,6-7,226,1980,14,24,37,0
Matt Bonner,12,C,SAS,792,13.4,112,13356,0.6,2.0,1.2,3.2,0.8,0.5,0.5,0.4,2005,2016,6-10,235,1980,12,25,36,0
Matt Bullard,11,PF,CHH,615,11.7,79,8884,0.5,0.9,0.6,1.5,-2.3,0.4,0.4,0.3,1991,2002,6-10,215,1967,12,24,35,0
Matt Carroll,12,SG,CHA,526,8.5,94,8248,0.5,0.4,0.5,0.9,-5.2,0.4,0.4,0.3,2004,2013,6-6,212,1980,10,24,33,0
Matt Fish,1,C,LAC,26,10.6,8,370,0.5,-0.1,0.3,0.2,-3.7,0.5,0.5,0.0,1995,1997,6-11,235,1969,3,26,28,1
Matt Freije,2,PF,ATL,42,5.1,11,588,0.4,-0.5,0.2,-0.3,-6.7,0.3,0.4,0.2,2005,2007,6-10,240,1981,3,24,26,1
Matt Geiger,9,C,PHI,548,14.7,214,12185,0.5,1.6,1.6,3.2,-1.9,0.5,0.5,0.2,1993,2002,7-0,243,1969,10,24,33,0
Matt Harpring,11,SG,UTA,665,14.8,349,17584,0.5,2.4,1.4,3.8,-0.2,0.5,0.5,0.3,1999,2009,6-7,231,1976,11,23,33,0
Matt Maloney,6,PG,ATL,295,9.0,206,7470,0.5,0.9,0.6,1.6,-3.7,0.4,0.4,0.3,1997,2003,6-3,192,1971,7,26,32,1
Matt Othick,1,PG,SAS,4,5.9,0,39,0.7,0.0,0.0,0.0,-5.4,0.6,1.0,0.5,1993,1993,6-2,165,1969,1,24,24,1
Matt Steigenga,1,SF,CHI,2,7.0,0,12,0.3,-0.1,0.0,0.0,-4.0,0.2,0.5,0.0,1997,1997,6-7,225,1970,1,27,27,1
Matthew Dellavedova,4,PG,MIL,291,10.0,85,6504,0.5,1.3,0.9,2.2,-2.8,0.4,0.4,0.4,2014,2018,6-4,198,1990,5,24,28,0
Maurice Ager,6,SG,MIN,108,3.3,7,670,0.4,-0.3,0.0,-0.2,-10.4,0.4,0.4,0.3,2007,2011,6-5,202,1984,5,23,27,0
Maurice Carter,3,SG,NOH,20,5.9,0,220,0.5,-0.1,0.0,0.0,-10.0,0.3,0.3,0.4,2004,2004,6-5,210,1976,1,28,28,1
Maurice Cheeks,14,PG,NJN,940,16.3,798,29917,0.6,4.0,2.4,6.4,1.3,0.5,0.5,0.2,1979,1993,6-1,180,1956,15,23,37,0
Maurice Evans,13,SF,WAS,710,11.6,194,14187,0.5,1.4,0.8,2.2,-1.7,0.4,0.5,0.3,2002,2012,6-5,220,1978,11,24,34,0
Maurice Harkless,5,SF,POR,356,11.8,187,8278,0.5,1.0,1.5,2.5,-0.7,0.5,0.5,0.3,2013,2018,6-9,215,1993,6,20,25,0
Maurice Lucas,7,PF,POR,508,15.2,244,13297,0.5,2.0,2.6,4.6,-0.7,0.5,0.5,0.1,1975,1988,6-9,215,1952,14,23,36,0
Maurice Martin,2,SF,DEN,69,9.3,0,422,0.4,-0.4,0.2,-0.1,-5.9,0.4,0.4,0.2,1987,1988,6-6,200,1964,2,23,24,1
Maurice Ndour,1,PF,NYK,32,11.3,4,331,0.5,0.1,0.3,0.4,-3.8,0.5,0.5,0.1,2017,2017,6-9,200,1992,1,25,25,1
Maurice Taylor,10,PF,NYK,587,12.3,241,14557,0.5,0.1,0.9,1.0,-4.0,0.5,0.5,0.1,1998,2007,6-9,260,1976,10,22,31,0
McKinley Singleton,1,PG,NYK,2,13.3,0,10,0.7,0.0,0.0,0.0,-7.3,0.7,1.0,0.0,1987,1987,6-5,175,1961,1,26,26,1
Mehmet Okur,10,C,NJN,634,15.8,460,18429,0.5,3.3,2.1,5.5,0.5,0.4,0.5,0.4,2003,2012,6-11,249,1979,10,24,33,0
Melvin Booker,4,PG,GSW,53,4.8,8,991,0.5,0.0,-0.0,-0.0,-9.6,0.4,0.5,0.3,1996,1997,6-1,185,1972,2,24,25,1
Melvin Ely,2,PF,CHA,99,12.7,24,1858,0.5,0.6,0.6,1.2,-2.6,0.5,0.5,0.0,2003,2014,6-10,260,1978,12,25,36,0
Melvin Newbern,1,SG,DET,33,11.5,1,311,0.4,-0.4,0.4,0.0,-2.2,0.4,0.4,0.1,1993,1993,6-4,200,1967,1,26,26,1
Melvin Sanders,1,SG,SAS,16,10.5,0,113,0.5,0.0,0.2,0.2,-4.2,0.5,0.5,0.7,2006,2006,6-5,210,1981,1,25,25,1
Melvin Turpin,3,C,WSB,218,14.3,81,4121,0.6,1.6,1.7,3.3,-0.9,0.5,0.5,0.1,1985,1990,6-11,240,1960,6,25,30,1
Mengke Bateer,2,C,SAS,39,-0.2,10,454,0.4,-0.2,0.2,-0.0,-9.8,0.3,0.3,0.3,2002,2004,6-11,290,1975,3,27,29,1
Meyers Leonard,5,PF,POR,299,11.3,38,4963,0.6,1.1,0.8,1.9,-2.1,0.5,0.5,0.3,2013,2018,7-1,245,1992,6,21,26,0
Michael Adams,11,PG,CHH,653,15.8,510,20446,0.5,2.9,1.4,4.3,0.4,0.4,0.5,0.3,1986,1996,5-10,162,1963,11,23,33,0
Michael Anderson,1,PG,SAS,36,10.5,12,730,0.5,-0.5,0.6,0.2,-3.4,0.4,0.4,0.1,1989,1989,5-11,184,1966,1,23,23,1
Michael Beasley,9,PF,MIL,509,15.6,206,11973,0.5,0.1,1.3,1.4,-3.7,0.5,0.5,0.3,2009,2018,6-9,235,1989,10,20,29,0
Michael Bradley,5,PF,PHI,159,13.0,12,1934,0.6,0.1,0.3,0.4,-3.9,0.6,0.6,0.1,2002,2006,6-10,245,1979,5,23,27,1
Michael Brooks,3,SF,SDC,211,15.1,129,6612,0.5,2.8,1.1,3.9,1.2,0.5,0.5,0.1,1981,1988,6-7,220,1958,8,23,30,0
Michael Cage,11,C,NJN,881,13.7,579,24022,0.5,2.8,2.9,5.6,1.1,0.5,0.5,0.0,1985,2000,6-9,224,1962,16,23,38,0
Michael Carter-Williams,6,PG,CHI,301,13.7,252,9207,0.5,-1.1,1.8,0.7,-0.8,0.4,0.4,0.2,2014,2018,6-6,190,1991,5,23,27,0
